,subject,stimulus,response,confidence,intensits,ppt
2107,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,1.0,1.0,6.0,25
2108,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,0.0,0.0,1.0,6.0,25
2109,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,0.0,0.0,1.0,2.0,25
2110,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,0.0,0.0,1.0,2.0,25
2111,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,1.0,1.0,2.0,25
2112,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,0.0,1.0,1.0,2.0,25
2113,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,0.0,0.0,1.0,6.0,25
2114,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,0.0,1.0,6.0,25
2115,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,0.0,1.0,10.0,25
2116,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,0.0,1.0,14.0,25
2117,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,1.0,1.0,18.0,25
2118,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,0.0,0.0,1.0,18.0,25
2119,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,0.0,0.0,1.0,14.0,25
2120,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,0.0,0.0,1.0,14.0,25
2121,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,1.0,1.0,10.0,25
2122,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,1.0,1.0,10.0,25
2123,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,1.0,1.0,6.0,25
2124,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,1.0,1.0,6.0,25
2125,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,0.0,0.0,1.0,2.0,25
2126,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,1.0,1.0,2.0,25
2127,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,0.0,1.0,1.0,2.0,25
2128,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,0.0,0.0,1.0,6.0,25
2129,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,1.0,1.0,6.0,25
2130,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,0.0,1.0,2.0,25
2131,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,0.0,1.0,6.0,25
2132,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,1.0,1.0,10.0,25
2133,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,0.0,1.0,10.0,25
2134,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,1.0,1.0,14.0,25
2135,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,1.0,1.0,14.0,25
2136,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,0.0,1.0,10.0,25
2137,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,0.0,1.0,14.0,25
2138,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,0.0,0.0,1.0,18.0,25
2139,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,0.0,0.0,1.0,18.0,25
2140,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,0.0,0.0,1.0,14.0,25
2141,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,0.0,0.0,1.0,14.0,25
2142,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,0.0,0.0,1.0,10.0,25
2143,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,0.0,0.0,1.0,10.0,25
2144,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,0.0,0.0,1.0,6.0,25
2145,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,1.0,1.0,6.0,25
2146,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,0.0,1.0,1.0,2.0,25
2147,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,1.0,1.0,6.0,25
2148,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,0.0,0.0,1.0,6.0,25
2149,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,0.0,1.0,2.0,25
2150,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,0.0,0.0,1.0,6.0,25
2151,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,0.0,1.0,1.0,6.0,25
2152,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,0.0,0.0,1.0,10.0,25
2153,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,1.0,1.0,10.0,25
2154,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,0.0,0.0,1.0,6.0,25
2155,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,0.0,1.0,6.0,25
2156,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,0.0,1.0,1.0,10.0,25
2157,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,1.0,1.0,14.0,25
2158,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,0.0,0.0,1.0,14.0,25
2159,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,1.0,1.0,10.0,25
2160,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,0.0,0.0,1.0,10.0,25
2161,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,0.0,1.0,6.0,25
2162,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,0.0,0.0,1.0,10.0,25
2163,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,0.0,1.0,10.0,25
2164,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,0.0,1.0,14.0,25
2165,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,1.0,1.0,18.0,25
2166,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,1.0,1.0,18.0,25
2167,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,1.0,1.0,14.0,25
2168,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,0.0,1.0,14.0,25
2169,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,1.0,1.0,18.0,25
2170,2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1.0,1.0,1.0,18.0,25
2171,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,0.0,1.0,14.0,26
2172,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,0.0,1.0,18.0,26
2173,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,0.0,1.0,18.0,26
2174,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,0.0,0.78,14.0,26
2175,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,0.0,0.77,14.0,26
2176,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,0.0,1.0,10.0,26
2177,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,1.0,1.0,10.0,26
2178,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,1.0,0.59,6.0,26
2179,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,0.0,0.6,2.0,26
2180,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,1.0,0.56,6.0,26
2181,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,1.0,1.0,10.0,26
2182,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,0.0,0.31,10.0,26
2183,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,0.0,1.0,14.0,26
2184,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,1.0,1.0,14.0,26
2185,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,1.0,0.38,10.0,26
2186,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,1.0,0.89,14.0,26
2187,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,0.0,1.0,14.0,26
2188,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,0.0,1.0,10.0,26
2189,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,0.0,0.6,6.0,26
2190,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,1.0,0.54,2.0,26
2191,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,0.0,0.26,6.0,26
2192,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,0.0,0.68,6.0,26
2193,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,1.0,0.46,2.0,26
2194,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,1.0,0.8,2.0,26
2195,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,0.0,0.98,6.0,26
2196,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,1.0,0.76,6.0,26
2197,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,1.0,0.89,2.0,26
2198,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,1.0,0.83,6.0,26
2199,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,1.0,0.72,2.0,26
2200,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,0.0,0.87,2.0,26
2201,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,1.0,0.81,2.0,26
2202,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,0.0,0.29,2.0,26
2203,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,0.0,1.0,6.0,26
2204,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,1.0,0.77,2.0,26
2205,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,1.0,0.42,2.0,26
2206,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,1.0,0.8,2.0,26
2207,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,1.0,0.66,2.0,26
2208,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,1.0,0.36,6.0,26
2209,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,1.0,0.45,6.0,26
2210,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,1.0,1.0,10.0,26
2211,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,1.0,0.73,10.0,26
2212,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,1.0,0.8,6.0,26
2213,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,0.0,0.77,6.0,26
2214,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,1.0,0.74,2.0,26
2215,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,0.0,0.44,2.0,26
2216,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,0.0,0.47,6.0,26
2217,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,0.0,0.75,10.0,26
2218,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,1.0,0.81,10.0,26
2219,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,0.0,0.73,6.0,26
2220,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,0.0,0.76,10.0,26
2221,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,1.0,0.44,10.0,26
2222,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,0.0,0.7,6.0,26
2223,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,0.0,0.73,6.0,26
2224,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,1.0,0.22,2.0,26
2225,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,1.0,0.72,2.0,26
2226,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,0.0,0.35,2.0,26
2227,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,1.0,0.18,6.0,26
2228,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,0.0,0.31,6.0,26
2229,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,1.0,0.87,2.0,26
2230,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,0.0,0.96,6.0,26
2231,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,0.0,0.69,6.0,26
2232,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,0.0,1.0,10.0,26
2233,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,1.0,0.76,10.0,26
2234,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,1.0,0.96,6.0,26
2235,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,0.0,0.92,6.0,26
2236,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,1.0,0.46,2.0,26
2237,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,1.0,0.42,2.0,26
2238,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,1.0,0.46,2.0,26
2239,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,1.0,0.7,6.0,26
2240,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,0.0,0.28,6.0,26
2241,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,0.0,0.4,2.0,26
2242,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,1.0,0.78,2.0,26
2243,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1.0,1.0,0.95,6.0,26
2244,3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,0.0,1.0,0.48,6.0,26
2245,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,1.0,1.0,4.0,27
2246,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,1.0,1.0,8.0,27
2247,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,0.46,8.0,27
2248,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,1.0,0.75,4.0,27
2249,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,0.0,0.79,8.0,27
2250,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,1.0,0.32,12.0,27
2251,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,0.71,16.0,27
2252,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,0.55,16.0,27
2253,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,1.0,0.22,12.0,27
2254,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,0.0,0.68,16.0,27
2255,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,1.0,0.52,20.0,27
2256,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,0.41,20.0,27
2257,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,1.0,1.0,16.0,27
2258,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,0.4,16.0,27
2259,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,1.0,0.49,12.0,27
2260,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,1.0,1.0,12.0,27
2261,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,1.0,0.47,8.0,27
2262,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,1.0,0.66,8.0,27
2263,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,0.59,12.0,27
2264,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,0.0,0.57,12.0,27
2265,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,1.0,16.0,27
2266,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,1.0,1.0,16.0,27
2267,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,0.53,12.0,27
2268,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,1.0,0.46,12.0,27
2269,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,1.0,16.0,27
2270,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,0.61,16.0,27
2271,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,1.0,12.0,27
2272,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,1.0,12.0,27
2273,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,0.0,0.37,8.0,27
2274,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,1.0,0.0,12.0,27
2275,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,1.0,1.0,16.0,27
2276,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,0.0,0.05,16.0,27
2277,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,1.0,1.0,20.0,27
2278,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,0.54,20.0,27
2279,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,1.0,0.0,16.0,27
2280,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,1.0,1.0,16.0,27
2281,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,0.0,12.0,27
2282,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,1.0,0.31,12.0,27
2283,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,1.0,1.0,8.0,27
2284,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,1.0,0.34,8.0,27
2285,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,0.0,4.0,27
2286,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,0.0,0.0,4.0,27
2287,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,0.36,8.0,27
2288,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,1.0,0.4,8.0,27
2289,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,1.0,0.0,12.0,27
2290,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,1.0,1.0,16.0,27
2291,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,1.0,12.0,27
2292,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,1.0,12.0,27
2293,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,1.0,0.0,8.0,27
2294,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,0.56,12.0,27
2295,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,1.0,0.61,12.0,27
2296,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,0.51,8.0,27
2297,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,0.0,8.0,27
2298,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,1.0,4.0,27
2299,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,0.0,4.0,27
2300,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,1.0,0.33,2.0,27
2301,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,1.0,0.59,6.0,27
2302,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,1.0,0.41,10.0,27
2303,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,0.0,0.0,10.0,27
2304,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,1.0,0.67,14.0,27
2305,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,1.0,0.0,14.0,27
2306,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,1.0,18.0,27
2307,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,1.0,0.0,18.0,27
2308,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,0.59,14.0,27
2309,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,1.0,0.0,14.0,27
2310,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,1.0,10.0,27
2311,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,1.0,10.0,27
2312,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,1.0,1.0,6.0,27
2313,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,1.0,0.0,10.0,27
2314,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,1.0,0.68,10.0,27
2315,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,0.0,6.0,27
2316,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,0.0,10.0,27
2317,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,0.0,10.0,27
2318,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,0.28,6.0,27
2319,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,1.0,0.2,6.0,27
2320,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1.0,0.0,0.0,2.0,27
2321,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,1.0,0.0,6.0,27
2322,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,0.0,0.64,10.0,27
2323,455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,0.0,1.0,0.0,10.0,27
