Unnamed: 0,stimulus_left,stimulus_right,reward_left,reward_right,ppt,trial,responses
2680,3,2,1.0,1.0,23,41,0
2681,3,4,1.0,0.0,23,42,0
2682,3,4,0.0,0.0,23,43,0
2683,4,1,0.0,1.0,23,44,1
2684,1,2,1.0,1.0,23,45,0
2685,3,2,0.0,0.0,23,46,1
2686,4,2,0.0,0.0,23,47,1
2687,3,2,1.0,1.0,23,48,0
2688,3,1,0.0,0.0,23,49,1
2689,2,3,0.0,1.0,23,50,1
2690,3,4,0.0,0.0,23,51,0
2691,1,4,1.0,1.0,23,52,0
2692,4,3,0.0,1.0,23,53,1
2693,4,2,0.0,0.0,23,54,0
2694,3,4,1.0,0.0,23,55,0
2695,1,3,1.0,0.0,23,56,0
2696,4,3,0.0,1.0,23,57,1
2697,3,2,0.0,0.0,23,58,0
2698,2,1,0.0,1.0,23,59,1
2699,1,3,1.0,0.0,23,60,0
2700,3,2,0.0,0.0,23,61,0
2701,3,1,1.0,1.0,23,62,1
2702,3,1,0.0,1.0,23,63,1
2703,3,4,0.0,0.0,23,64,0
2704,1,3,1.0,0.0,23,65,0
2705,2,3,0.0,1.0,23,66,1
2706,2,3,0.0,0.0,23,67,1
2707,4,2,0.0,1.0,23,68,0
2708,1,2,1.0,0.0,23,69,0
2709,3,1,0.0,0.0,23,70,1
2710,4,2,0.0,0.0,23,71,1
2711,2,1,0.0,0.0,23,72,1
2712,3,4,1.0,0.0,23,73,0
2713,1,3,1.0,0.0,23,74,1
2714,4,3,0.0,0.0,23,75,1
2715,2,3,0.0,1.0,23,76,1
2716,2,4,0.0,0.0,23,77,1
2717,4,3,0.0,1.0,23,78,1
2718,2,1,0.0,1.0,23,79,1
2719,4,2,0.0,1.0,23,80,0
2720,2,4,0.0,0.0,23,81,0
2721,1,2,1.0,1.0,23,82,0
2722,2,4,0.0,0.0,23,83,1
2723,2,4,0.0,0.0,23,84,1
2724,1,2,1.0,1.0,23,85,0
2725,4,1,0.0,1.0,23,86,1
2726,4,2,0.0,0.0,23,87,1
2727,3,4,0.0,0.0,23,88,0
2728,3,1,1.0,1.0,23,89,1
2729,1,2,1.0,0.0,23,90,0
2730,1,4,1.0,0.0,23,91,0
2731,4,1,0.0,1.0,23,92,1
2732,3,4,0.0,0.0,23,93,0
2733,1,4,1.0,0.0,23,94,0
2734,2,3,0.0,1.0,23,95,1
2735,2,3,0.0,0.0,23,96,1
2736,4,1,1.0,1.0,23,97,1
2737,3,2,1.0,0.0,23,98,0
2738,3,1,0.0,1.0,23,99,1
2739,4,2,0.0,0.0,23,100,0
2740,3,4,0.0,0.0,23,101,0
2741,2,3,0.0,0.0,23,102,1
2742,1,2,1.0,0.0,23,103,0
2743,4,3,0.0,1.0,23,104,1
2744,3,1,0.0,1.0,23,105,1
2745,1,4,1.0,1.0,23,106,0
2746,2,1,0.0,1.0,23,107,1
2747,4,1,0.0,1.0,23,108,1
2748,1,2,1.0,0.0,23,109,0
2749,3,1,1.0,1.0,23,110,1
2750,1,4,1.0,0.0,23,111,0
2751,1,4,0.0,1.0,23,112,0
2752,2,4,0.0,0.0,23,113,0
2753,4,3,0.0,1.0,23,114,0
2754,2,1,0.0,1.0,23,115,1
2755,2,1,0.0,0.0,23,116,1
2756,4,1,0.0,0.0,23,117,1
2757,2,3,0.0,0.0,23,118,1
2758,4,3,0.0,0.0,23,119,1
2759,3,4,1.0,0.0,23,120,0
2760,2,1,0.0,1.0,24,1,0
2761,4,1,0.0,0.0,24,2,0
2762,1,2,1.0,1.0,24,3,1
2763,3,2,1.0,1.0,24,4,0
2764,2,4,0.0,0.0,24,5,1
2765,2,4,0.0,0.0,24,6,0
2766,2,1,0.0,1.0,24,7,0
2767,3,1,1.0,1.0,24,8,0
2768,1,4,0.0,0.0,24,9,1
2769,4,1,0.0,1.0,24,10,0
2770,1,3,0.0,1.0,24,11,0
2771,4,1,0.0,1.0,24,12,0
2772,2,4,0.0,0.0,24,13,0
2773,2,1,0.0,1.0,24,14,0
2774,2,4,0.0,0.0,24,15,0
2775,1,3,1.0,0.0,24,16,1
2776,3,4,0.0,0.0,24,17,1
2777,2,3,0.0,1.0,24,18,1
2778,1,3,1.0,0.0,24,19,0
2779,2,3,0.0,0.0,24,20,0
2780,2,4,0.0,0.0,24,21,0
2781,2,1,0.0,1.0,24,22,1
2782,3,1,0.0,0.0,24,23,0
2783,1,2,1.0,1.0,24,24,1
2784,3,1,0.0,1.0,24,25,0
2785,2,3,0.0,0.0,24,26,1
2786,2,1,0.0,1.0,24,27,0
2787,2,3,0.0,0.0,24,28,1
2788,3,2,0.0,0.0,24,29,0
2789,3,2,0.0,0.0,24,30,1
2790,3,4,1.0,0.0,24,31,0
2791,1,4,0.0,0.0,24,32,0
2792,1,3,1.0,1.0,24,33,1
2793,1,2,1.0,0.0,24,34,1
2794,4,3,0.0,1.0,24,35,1
2795,3,4,0.0,0.0,24,36,1
2796,2,4,0.0,0.0,24,37,0
2797,3,2,1.0,1.0,24,38,0
2798,4,1,0.0,0.0,24,39,1
2799,1,3,1.0,0.0,24,40,0
2800,1,2,1.0,1.0,24,41,0
2801,3,1,0.0,1.0,24,42,1
2802,2,3,0.0,1.0,24,43,0
2803,4,1,0.0,1.0,24,44,0
2804,4,3,0.0,0.0,24,45,0
2805,1,4,1.0,0.0,24,46,0
2806,2,1,0.0,1.0,24,47,0
2807,4,3,0.0,0.0,24,48,0
2808,4,3,0.0,0.0,24,49,1
2809,4,2,0.0,0.0,24,50,0
2810,4,1,0.0,1.0,24,51,1
2811,4,2,0.0,0.0,24,52,0
2812,1,2,1.0,0.0,24,53,1
2813,3,4,0.0,0.0,24,54,0
2814,1,2,1.0,0.0,24,55,1
2815,2,4,0.0,0.0,24,56,0
2816,1,2,1.0,0.0,24,57,1
2817,1,4,0.0,1.0,24,58,0
2818,1,3,1.0,0.0,24,59,1
2819,1,3,1.0,1.0,24,60,1
2820,3,1,1.0,1.0,24,61,1
2821,4,1,0.0,1.0,24,62,0
2822,3,4,1.0,0.0,24,63,0
2823,1,4,1.0,1.0,24,64,1
2824,3,2,0.0,0.0,24,65,1
2825,1,3,1.0,0.0,24,66,0
2826,3,4,1.0,0.0,24,67,0
2827,3,4,1.0,0.0,24,68,0
2828,3,2,1.0,1.0,24,69,0
2829,3,2,1.0,1.0,24,70,0
2830,1,2,1.0,0.0,24,71,0
2831,4,3,0.0,1.0,24,72,1
2832,3,2,0.0,0.0,24,73,0
2833,4,3,0.0,1.0,24,74,0
2834,1,4,1.0,1.0,24,75,1
2835,1,4,1.0,0.0,24,76,1
2836,4,2,0.0,1.0,24,77,0
2837,1,3,1.0,0.0,24,78,0
2838,4,3,0.0,1.0,24,79,1
2839,3,1,1.0,1.0,24,80,0
2840,2,3,0.0,0.0,24,81,1
2841,2,1,0.0,1.0,24,82,1
2842,4,2,0.0,0.0,24,83,0
2843,4,2,0.0,0.0,24,84,0
2844,2,4,0.0,0.0,24,85,0
2845,4,3,0.0,1.0,24,86,1
2846,4,2,0.0,1.0,24,87,1
2847,3,1,1.0,1.0,24,88,1
2848,1,4,1.0,0.0,24,89,0
2849,2,3,0.0,1.0,24,90,1
2850,1,4,1.0,0.0,24,91,1
2851,2,3,0.0,1.0,24,92,1
2852,4,2,0.0,0.0,24,93,1
2853,4,1,1.0,1.0,24,94,1
2854,3,4,0.0,0.0,24,95,0
2855,3,1,0.0,0.0,24,96,1
2856,1,3,0.0,1.0,24,97,1
2857,4,1,1.0,1.0,24,98,1
2858,3,4,0.0,0.0,24,99,1
2859,3,1,0.0,1.0,24,100,0
2860,3,4,0.0,0.0,24,101,0
2861,1,2,1.0,0.0,24,102,0
2862,2,1,0.0,0.0,24,103,0
2863,2,1,0.0,1.0,24,104,0
2864,1,2,1.0,1.0,24,105,0
2865,4,3,0.0,1.0,24,106,1
2866,3,2,1.0,0.0,24,107,1
2867,2,1,0.0,0.0,24,108,0
2868,2,4,0.0,0.0,24,109,1
2869,4,2,0.0,1.0,24,110,0
2870,2,3,0.0,1.0,24,111,1
2871,4,2,0.0,0.0,24,112,1
2872,4,1,0.0,1.0,24,113,0
2873,1,4,0.0,1.0,24,114,0
2874,3,2,1.0,0.0,24,115,0
2875,4,3,0.0,0.0,24,116,1
2876,3,1,0.0,1.0,24,117,1
2877,4,2,0.0,1.0,24,118,0
2878,2,4,0.0,0.0,24,119,0
2879,2,3,0.0,1.0,24,120,0
2880,4,2,0.0,1.0,25,1,1
2881,2,1,0.0,0.0,25,2,1
2882,2,1,0.0,1.0,25,3,0
2883,3,1,0.0,1.0,25,4,1
2884,3,2,1.0,1.0,25,5,0
2885,1,2,1.0,1.0,25,6,1
2886,3,1,1.0,1.0,25,7,0
2887,2,4,0.0,0.0,25,8,1
2888,4,1,0.0,1.0,25,9,0
2889,2,1,0.0,0.0,25,10,1
2890,4,1,0.0,1.0,25,11,0
2891,1,2,1.0,1.0,25,12,0
2892,4,3,0.0,0.0,25,13,1
2893,3,4,0.0,0.0,25,14,0
2894,3,4,1.0,0.0,25,15,0
2895,2,3,0.0,0.0,25,16,0
2896,3,2,0.0,0.0,25,17,1
2897,1,3,0.0,1.0,25,18,0
2898,3,4,1.0,0.0,25,19,1
2899,4,3,0.0,1.0,25,20,1
2900,3,4,0.0,0.0,25,21,0
2901,1,3,1.0,0.0,25,22,0
2902,2,1,0.0,1.0,25,23,1
2903,4,1,0.0,0.0,25,24,1
2904,4,2,0.0,1.0,25,25,1
2905,1,3,1.0,0.0,25,26,1
2906,3,2,0.0,0.0,25,27,1
2907,1,2,1.0,0.0,25,28,1
2908,3,4,0.0,0.0,25,29,0
2909,4,1,1.0,1.0,25,30,0
2910,1,4,1.0,0.0,25,31,1
2911,1,4,0.0,0.0,25,32,1
2912,2,4,0.0,0.0,25,33,1
2913,3,4,0.0,0.0,25,34,1
2914,2,3,0.0,0.0,25,35,1
2915,1,3,1.0,0.0,25,36,0
2916,4,2,0.0,0.0,25,37,1
2917,1,4,1.0,0.0,25,38,0
2918,3,4,0.0,0.0,25,39,0
2919,4,3,0.0,1.0,25,40,1
2920,3,1,1.0,1.0,25,41,0
2921,2,1,0.0,1.0,25,42,0
2922,3,4,1.0,0.0,25,43,1
2923,4,2,0.0,1.0,25,44,1
2924,3,1,1.0,1.0,25,45,0
2925,3,4,0.0,0.0,25,46,1
2926,3,2,1.0,0.0,25,47,0
2927,4,1,0.0,1.0,25,48,1
2928,3,2,1.0,1.0,25,49,0
2929,3,1,0.0,0.0,25,50,1
2930,4,3,0.0,0.0,25,51,0
2931,1,4,1.0,1.0,25,52,0
2932,4,1,0.0,0.0,25,53,0
2933,2,1,0.0,1.0,25,54,0
2934,4,2,0.0,0.0,25,55,0
2935,3,2,0.0,0.0,25,56,1
2936,3,4,1.0,0.0,25,57,0
2937,2,3,0.0,1.0,25,58,1
2938,3,1,0.0,0.0,25,59,1
2939,1,3,1.0,0.0,25,60,1
2940,4,2,0.0,0.0,25,61,0
2941,2,4,0.0,0.0,25,62,0
2942,4,3,0.0,1.0,25,63,0
2943,1,2,1.0,0.0,25,64,1
2944,2,4,0.0,0.0,25,65,0
2945,3,2,1.0,1.0,25,66,0
2946,2,3,0.0,0.0,25,67,0
2947,3,2,1.0,0.0,25,68,0
2948,3,1,0.0,1.0,25,69,0
2949,1,2,1.0,0.0,25,70,0
2950,4,3,0.0,0.0,25,71,1
2951,2,3,0.0,0.0,25,72,1
2952,2,3,0.0,1.0,25,73,0
2953,2,4,0.0,0.0,25,74,1
2954,2,4,0.0,0.0,25,75,1
2955,2,4,0.0,0.0,25,76,0
2956,4,2,0.0,0.0,25,77,1
2957,4,1,0.0,1.0,25,78,0
2958,1,3,1.0,0.0,25,79,0
2959,1,3,1.0,1.0,25,80,1
2960,4,3,0.0,1.0,25,81,1
2961,3,2,0.0,0.0,25,82,0
2962,1,4,1.0,1.0,25,83,1
2963,4,1,0.0,1.0,25,84,0
2964,4,3,0.0,1.0,25,85,1
2965,1,4,0.0,0.0,25,86,1
2966,2,1,0.0,1.0,25,87,0
2967,1,4,0.0,1.0,25,88,0
2968,2,3,0.0,1.0,25,89,1
2969,1,4,1.0,0.0,25,90,1
2970,2,3,0.0,1.0,25,91,0
2971,1,2,1.0,0.0,25,92,1
2972,1,4,0.0,1.0,25,93,1
2973,3,1,0.0,1.0,25,94,1
2974,2,4,0.0,0.0,25,95,1
2975,2,1,0.0,1.0,25,96,1
2976,3,1,1.0,1.0,25,97,0
2977,1,3,1.0,1.0,25,98,0
2978,2,1,0.0,1.0,25,99,0
2979,2,3,0.0,1.0,25,100,1
2980,1,2,1.0,0.0,25,101,1
2981,4,2,0.0,0.0,25,102,0
2982,4,1,1.0,1.0,25,103,1
2983,4,3,0.0,0.0,25,104,1
2984,1,3,0.0,1.0,25,105,1
2985,1,2,1.0,0.0,25,106,1
2986,2,4,0.0,0.0,25,107,0
2987,4,2,0.0,0.0,25,108,1
2988,4,2,0.0,1.0,25,109,0
2989,3,1,0.0,1.0,25,110,0
2990,4,3,0.0,1.0,25,111,0
2991,1,3,1.0,0.0,25,112,0
2992,1,2,1.0,1.0,25,113,0
2993,1,4,1.0,0.0,25,114,0
2994,2,4,0.0,0.0,25,115,1
2995,2,1,0.0,1.0,25,116,1
2996,1,2,1.0,1.0,25,117,0
2997,3,2,1.0,1.0,25,118,0
2998,4,1,0.0,1.0,25,119,1
2999,2,3,0.0,1.0,25,120,0
3000,2,4,0.0,0.0,26,1,1
3001,2,3,0.0,1.0,26,2,0
3002,1,3,0.0,1.0,26,3,1
3003,2,4,0.0,0.0,26,4,1
3004,4,3,0.0,0.0,26,5,1
3005,4,2,0.0,0.0,26,6,0
3006,1,4,1.0,1.0,26,7,0
3007,4,3,0.0,0.0,26,8,1
3008,1,3,1.0,0.0,26,9,0
3009,3,1,0.0,0.0,26,10,1
3010,2,1,0.0,1.0,26,11,1
3011,2,3,0.0,1.0,26,12,0
3012,3,4,1.0,0.0,26,13,1
3013,1,3,0.0,1.0,26,14,0
3014,2,4,0.0,0.0,26,15,1
3015,4,3,0.0,1.0,26,16,1
3016,1,2,1.0,0.0,26,17,1
3017,4,3,0.0,0.0,26,18,1
3018,4,3,0.0,1.0,26,19,1
3019,1,4,0.0,1.0,26,20,0
3020,1,3,1.0,0.0,26,21,1
3021,4,1,0.0,0.0,26,22,1
3022,3,2,1.0,1.0,26,23,0
3023,4,2,0.0,0.0,26,24,1
3024,2,3,0.0,0.0,26,25,1
3025,2,3,0.0,0.0,26,26,1
3026,4,2,0.0,0.0,26,27,1
3027,1,3,1.0,1.0,26,28,0
3028,3,2,0.0,0.0,26,29,1
3029,4,3,0.0,1.0,26,30,0
3030,1,3,1.0,0.0,26,31,0
3031,3,4,0.0,0.0,26,32,0
3032,2,3,0.0,1.0,26,33,1
3033,3,4,1.0,0.0,26,34,0
3034,2,4,0.0,0.0,26,35,1
3035,3,1,1.0,1.0,26,36,1
3036,3,4,0.0,0.0,26,37,0
3037,4,2,0.0,0.0,26,38,1
3038,2,1,0.0,1.0,26,39,1
3039,2,4,0.0,0.0,26,40,0
3040,2,3,0.0,1.0,26,41,0
3041,2,1,0.0,1.0,26,42,1
3042,4,3,0.0,1.0,26,43,0
3043,1,2,1.0,0.0,26,44,0
3044,4,2,0.0,1.0,26,45,0
3045,1,4,1.0,1.0,26,46,0
3046,4,1,0.0,1.0,26,47,1
3047,2,3,0.0,0.0,26,48,1
3048,1,4,1.0,0.0,26,49,0
3049,3,2,1.0,0.0,26,50,1
3050,1,4,0.0,1.0,26,51,0
3051,1,3,1.0,0.0,26,52,0
3052,4,1,0.0,1.0,26,53,1
3053,3,4,0.0,0.0,26,54,0
3054,3,1,1.0,1.0,26,55,1
3055,2,1,0.0,1.0,26,56,1
3056,2,4,0.0,0.0,26,57,0
3057,1,4,1.0,0.0,26,58,0
3058,4,1,0.0,1.0,26,59,1
3059,3,2,0.0,0.0,26,60,0
3060,1,2,1.0,0.0,26,61,0
3061,3,1,0.0,1.0,26,62,1
3062,2,3,0.0,0.0,26,63,1
3063,1,4,1.0,0.0,26,64,0
3064,2,4,0.0,0.0,26,65,1
3065,1,4,1.0,0.0,26,66,0
3066,3,1,0.0,1.0,26,67,1
3067,4,3,0.0,1.0,26,68,1
3068,3,1,0.0,1.0,26,69,1
3069,2,1,0.0,0.0,26,70,1
3070,3,4,1.0,0.0,26,71,0
3071,3,1,1.0,1.0,26,72,0
3072,3,4,0.0,0.0,26,73,0
3073,2,1,0.0,1.0,26,74,1
3074,4,3,0.0,1.0,26,75,0
3075,2,3,0.0,1.0,26,76,0
3076,3,4,1.0,0.0,26,77,1
3077,4,2,0.0,0.0,26,78,0
3078,3,2,0.0,0.0,26,79,0
3079,3,4,0.0,0.0,26,80,0
3080,3,1,1.0,1.0,26,81,1
3081,4,1,1.0,1.0,26,82,1
3082,4,2,0.0,1.0,26,83,0
3083,2,3,0.0,1.0,26,84,0
3084,3,2,1.0,1.0,26,85,0
3085,3,2,1.0,0.0,26,86,0
3086,1,3,1.0,0.0,26,87,0
3087,2,1,0.0,1.0,26,88,1
3088,3,1,0.0,0.0,26,89,1
3089,3,2,1.0,1.0,26,90,0
3090,4,2,0.0,1.0,26,91,0
3091,2,1,0.0,0.0,26,92,0
3092,4,2,0.0,1.0,26,93,1
3093,2,1,0.0,1.0,26,94,0
3094,1,3,1.0,1.0,26,95,1
3095,1,4,0.0,0.0,26,96,1
3096,3,2,0.0,0.0,26,97,0
3097,1,2,1.0,1.0,26,98,1
3098,2,4,0.0,0.0,26,99,0
3099,1,3,1.0,0.0,26,100,1
3100,2,4,0.0,0.0,26,101,0
3101,1,2,1.0,0.0,26,102,0
3102,1,2,1.0,1.0,26,103,0
3103,3,4,0.0,0.0,26,104,1
3104,2,1,0.0,1.0,26,105,1
3105,1,2,1.0,0.0,26,106,0
3106,2,4,0.0,0.0,26,107,0
3107,4,2,0.0,0.0,26,108,0
3108,4,1,0.0,1.0,26,109,1
3109,4,1,0.0,1.0,26,110,1
3110,1,2,1.0,1.0,26,111,0
3111,4,1,0.0,0.0,26,112,1
3112,4,1,1.0,1.0,26,113,1
3113,4,1,0.0,1.0,26,114,1
3114,3,1,0.0,1.0,26,115,1
3115,1,2,1.0,1.0,26,116,0
3116,1,2,1.0,0.0,26,117,0
3117,4,3,0.0,0.0,26,118,0
3118,3,2,1.0,1.0,26,119,0
3119,1,4,0.0,0.0,26,120,0
3120,1,4,0.0,1.0,27,1,0
3121,1,3,1.0,0.0,27,2,1
3122,3,1,1.0,1.0,27,3,0
3123,1,4,1.0,1.0,27,4,1
3124,2,3,0.0,1.0,27,5,1
3125,3,2,0.0,0.0,27,6,0
3126,3,1,1.0,1.0,27,7,0
3127,3,4,1.0,0.0,27,8,0
3128,1,4,1.0,0.0,27,9,1
3129,2,1,0.0,1.0,27,10,1
3130,1,3,1.0,0.0,27,11,0
3131,3,4,0.0,0.0,27,12,0
3132,1,3,1.0,1.0,27,13,1
3133,1,3,1.0,0.0,27,14,0
3134,2,1,0.0,1.0,27,15,1
3135,3,1,1.0,1.0,27,16,1
3136,3,4,1.0,0.0,27,17,0
3137,1,4,1.0,0.0,27,18,0
3138,3,4,1.0,0.0,27,19,0
3139,4,1,0.0,0.0,27,20,1
3140,4,3,0.0,1.0,27,21,1
3141,2,3,0.0,1.0,27,22,1
3142,4,1,1.0,1.0,27,23,0
3143,2,4,0.0,0.0,27,24,1
3144,4,3,0.0,1.0,27,25,0
3145,2,1,0.0,0.0,27,26,0
3146,1,2,1.0,0.0,27,27,0
3147,3,4,1.0,0.0,27,28,0
3148,4,2,0.0,1.0,27,29,1
3149,4,3,0.0,1.0,27,30,1
3150,4,1,0.0,1.0,27,31,0
3151,4,1,0.0,1.0,27,32,1
3152,1,2,1.0,0.0,27,33,1
3153,3,2,0.0,0.0,27,34,0
3154,4,3,0.0,0.0,27,35,0
3155,4,2,0.0,1.0,27,36,1
3156,4,2,0.0,0.0,27,37,1
3157,1,4,1.0,1.0,27,38,0
3158,2,3,0.0,1.0,27,39,0
3159,1,2,1.0,0.0,27,40,0
3160,2,3,0.0,0.0,27,41,1
3161,1,2,1.0,0.0,27,42,0
3162,3,1,0.0,1.0,27,43,1
3163,1,2,1.0,0.0,27,44,1
3164,1,3,1.0,0.0,27,45,0
3165,4,2,0.0,1.0,27,46,0
3166,3,2,1.0,1.0,27,47,0
3167,1,4,0.0,1.0,27,48,1
3168,2,1,0.0,0.0,27,49,1
3169,4,2,0.0,0.0,27,50,0
3170,1,4,0.0,0.0,27,51,0
3171,4,1,0.0,1.0,27,52,1
3172,2,4,0.0,0.0,27,53,1
3173,3,1,0.0,1.0,27,54,1
3174,3,1,0.0,0.0,27,55,0
3175,2,4,0.0,0.0,27,56,0
3176,1,2,1.0,1.0,27,57,0
3177,2,4,0.0,0.0,27,58,0
3178,2,1,0.0,1.0,27,59,1
3179,2,4,0.0,0.0,27,60,0
3180,4,1,0.0,0.0,27,61,0
3181,2,4,0.0,0.0,27,62,1
3182,2,3,0.0,0.0,27,63,1
3183,3,4,0.0,0.0,27,64,1
3184,4,3,0.0,0.0,27,65,1
3185,1,2,1.0,1.0,27,66,0
3186,1,3,1.0,1.0,27,67,0
3187,4,2,0.0,0.0,27,68,1
3188,3,2,1.0,1.0,27,69,0
3189,4,2,0.0,0.0,27,70,1
3190,4,3,0.0,0.0,27,71,1
3191,2,3,0.0,1.0,27,72,0
3192,3,1,0.0,1.0,27,73,1
3193,4,3,0.0,1.0,27,74,0
3194,2,4,0.0,0.0,27,75,1
3195,3,2,1.0,0.0,27,76,1
3196,1,2,1.0,1.0,27,77,0
3197,4,2,0.0,0.0,27,78,1
3198,4,1,0.0,1.0,27,79,1
3199,3,2,1.0,0.0,27,80,0
3200,3,2,0.0,0.0,27,81,1
3201,2,4,0.0,0.0,27,82,1
3202,4,2,0.0,1.0,27,83,0
3203,2,3,0.0,1.0,27,84,0
3204,2,3,0.0,0.0,27,85,0
3205,3,1,1.0,1.0,27,86,0
3206,4,1,1.0,1.0,27,87,0
3207,1,2,1.0,0.0,27,88,0
3208,1,4,1.0,0.0,27,89,1
3209,2,3,0.0,0.0,27,90,1
3210,2,1,0.0,1.0,27,91,1
3211,4,3,0.0,1.0,27,92,1
3212,3,2,1.0,1.0,27,93,0
3213,1,3,0.0,1.0,27,94,0
3214,2,1,0.0,1.0,27,95,0
3215,2,4,0.0,0.0,27,96,0
3216,2,1,0.0,1.0,27,97,1
3217,2,1,0.0,1.0,27,98,1
3218,3,1,0.0,0.0,27,99,0
3219,3,1,0.0,1.0,27,100,0
3220,1,4,0.0,0.0,27,101,0
3221,1,3,0.0,1.0,27,102,0
3222,1,3,1.0,0.0,27,103,1
3223,3,2,0.0,0.0,27,104,0
3224,3,4,0.0,0.0,27,105,0
3225,3,4,0.0,0.0,27,106,1
3226,1,3,1.0,0.0,27,107,0
3227,1,2,1.0,1.0,27,108,0
3228,4,3,0.0,1.0,27,109,1
3229,3,2,1.0,1.0,27,110,0
3230,3,4,0.0,0.0,27,111,0
3231,2,3,0.0,1.0,27,112,1
3232,2,4,0.0,0.0,27,113,0
3233,3,4,0.0,0.0,27,114,0
3234,2,1,0.0,1.0,27,115,0
3235,1,4,1.0,0.0,27,116,1
3236,4,2,0.0,0.0,27,117,1
3237,4,1,0.0,1.0,27,118,1
3238,4,3,0.0,0.0,27,119,0
3239,4,1,0.0,1.0,27,120,1
3240,2,3,0.0,0.0,28,1,1
3241,2,4,0.0,0.0,28,2,0
3242,2,3,0.0,1.0,28,3,1
3243,3,1,1.0,1.0,28,4,0
3244,1,2,1.0,0.0,28,5,1
3245,3,2,1.0,1.0,28,6,0
3246,4,1,1.0,1.0,28,7,0
3247,3,1,1.0,1.0,28,8,0
3248,4,1,0.0,1.0,28,9,0
3249,1,4,1.0,0.0,28,10,0
3250,4,2,0.0,0.0,28,11,0
3251,1,4,1.0,0.0,28,12,0
3252,3,4,0.0,0.0,28,13,0
3253,4,1,0.0,1.0,28,14,1
3254,2,4,0.0,0.0,28,15,1
3255,3,4,1.0,0.0,28,16,0
3256,1,4,1.0,1.0,28,17,0
3257,2,4,0.0,0.0,28,18,0
3258,2,3,0.0,0.0,28,19,1
3259,1,3,0.0,1.0,28,20,0
3260,3,2,0.0,0.0,28,21,0
3261,3,1,0.0,1.0,28,22,1
3262,3,4,0.0,0.0,28,23,0
3263,2,3,0.0,0.0,28,24,0
3264,1,4,0.0,1.0,28,25,0
3265,3,1,1.0,1.0,28,26,1
3266,2,1,0.0,0.0,28,27,1
3267,1,4,1.0,0.0,28,28,1
3268,1,3,1.0,0.0,28,29,1
3269,2,1,0.0,1.0,28,30,1
3270,3,1,0.0,0.0,28,31,1
3271,2,4,0.0,0.0,28,32,1
3272,4,2,0.0,0.0,28,33,0
3273,2,1,0.0,0.0,28,34,0
3274,1,3,1.0,0.0,28,35,0
3275,2,4,0.0,0.0,28,36,0
3276,4,3,0.0,1.0,28,37,0
3277,3,1,1.0,1.0,28,38,1
3278,4,2,0.0,0.0,28,39,0
3279,3,4,0.0,0.0,28,40,0
3280,2,4,0.0,0.0,28,41,1
3281,1,4,0.0,0.0,28,42,0
3282,3,1,0.0,1.0,28,43,1
3283,2,1,0.0,1.0,28,44,1
3284,2,4,0.0,0.0,28,45,1
3285,2,1,0.0,1.0,28,46,1
3286,1,2,1.0,0.0,28,47,0
3287,4,3,0.0,1.0,28,48,0
3288,2,4,0.0,0.0,28,49,0
3289,4,2,0.0,0.0,28,50,1
3290,3,4,0.0,0.0,28,51,0
3291,1,4,0.0,1.0,28,52,0
3292,2,1,0.0,1.0,28,53,1
3293,2,1,0.0,1.0,28,54,1
3294,2,1,0.0,1.0,28,55,1
3295,1,2,1.0,1.0,28,56,0
3296,3,4,1.0,0.0,28,57,1
3297,2,4,0.0,0.0,28,58,0
3298,1,3,1.0,1.0,28,59,0
3299,4,3,0.0,0.0,28,60,1
3300,4,2,0.0,0.0,28,61,0
3301,1,3,1.0,0.0,28,62,0
3302,4,2,0.0,0.0,28,63,1
3303,4,3,0.0,1.0,28,64,1
3304,3,4,1.0,0.0,28,65,0
3305,4,2,0.0,1.0,28,66,0
3306,4,3,0.0,1.0,28,67,1
3307,4,1,0.0,0.0,28,68,1
3308,2,1,0.0,1.0,28,69,1
3309,3,2,0.0,0.0,28,70,0
3310,2,3,0.0,1.0,28,71,0
3311,1,2,1.0,0.0,28,72,0
3312,4,3,0.0,0.0,28,73,1
3313,4,1,0.0,1.0,28,74,1
3314,1,4,1.0,0.0,28,75,0
3315,3,2,0.0,0.0,28,76,0
3316,2,3,0.0,1.0,28,77,0
3317,3,2,1.0,1.0,28,78,1
3318,1,3,1.0,0.0,28,79,0
3319,3,2,1.0,0.0,28,80,1
3320,2,3,0.0,1.0,28,81,0
3321,1,2,1.0,0.0,28,82,0
3322,3,1,0.0,1.0,28,83,1
3323,1,3,1.0,0.0,28,84,0
3324,4,2,0.0,1.0,28,85,1
3325,3,4,0.0,0.0,28,86,1
3326,3,1,0.0,1.0,28,87,1
3327,4,2,0.0,1.0,28,88,1
3328,4,1,0.0,1.0,28,89,1
3329,2,4,0.0,0.0,28,90,0
3330,3,2,1.0,1.0,28,91,1
3331,1,3,1.0,1.0,28,92,0
3332,4,3,0.0,0.0,28,93,1
3333,3,4,0.0,0.0,28,94,0
3334,4,1,0.0,1.0,28,95,1
3335,4,3,0.0,0.0,28,96,0
3336,1,2,1.0,1.0,28,97,0
3337,1,2,1.0,1.0,28,98,1
3338,1,2,1.0,0.0,28,99,1
3339,4,3,0.0,1.0,28,100,1
3340,3,2,0.0,0.0,28,101,0
3341,1,4,1.0,1.0,28,102,0
3342,4,1,1.0,1.0,28,103,1
3343,4,1,0.0,1.0,28,104,1
