,stimulus_left,stimulus_right,reward_left,reward_right,ppt,trial,responses
4040,3,1,0.0,1.0,34,81,1
4041,2,1,0.0,1.0,34,82,1
4042,1,3,1.0,0.0,34,83,1
4043,2,1,0.0,1.0,34,84,1
4044,1,2,1.0,1.0,34,85,1
4045,1,4,1.0,0.0,34,86,0
4046,2,1,0.0,1.0,34,87,0
4047,3,2,1.0,1.0,34,88,1
4048,1,3,1.0,0.0,34,89,0
4049,4,2,0.0,0.0,34,90,0
4050,2,3,0.0,1.0,34,91,0
4051,3,2,1.0,0.0,34,92,0
4052,1,2,1.0,0.0,34,93,1
4053,4,1,0.0,0.0,34,94,1
4054,3,4,0.0,0.0,34,95,0
4055,2,1,0.0,1.0,34,96,0
4056,4,1,0.0,1.0,34,97,1
4057,4,2,0.0,1.0,34,98,0
4058,3,2,0.0,0.0,34,99,0
4059,1,3,1.0,1.0,34,100,0
4060,1,2,1.0,1.0,34,101,0
4061,4,2,0.0,1.0,34,102,0
4062,1,4,1.0,0.0,34,103,0
4063,3,4,1.0,0.0,34,104,0
4064,1,2,1.0,0.0,34,105,1
4065,2,3,0.0,1.0,34,106,0
4066,1,2,1.0,0.0,34,107,1
4067,4,3,0.0,0.0,34,108,0
4068,4,3,0.0,1.0,34,109,0
4069,3,4,0.0,0.0,34,110,1
4070,3,4,1.0,0.0,34,111,1
4071,1,3,1.0,0.0,34,112,0
4072,3,4,0.0,0.0,34,113,1
4073,2,1,0.0,1.0,34,114,0
4074,2,4,0.0,0.0,34,115,1
4075,2,3,0.0,1.0,34,116,1
4076,3,4,0.0,0.0,34,117,0
4077,4,1,0.0,1.0,34,118,0
4078,1,4,1.0,1.0,34,119,1
4079,3,2,0.0,0.0,34,120,0
4080,1,3,1.0,0.0,35,1,0
4081,4,3,0.0,1.0,35,2,1
4082,2,1,0.0,1.0,35,3,0
4083,2,3,0.0,0.0,35,4,0
4084,1,4,1.0,0.0,35,5,0
4085,3,4,1.0,0.0,35,6,1
4086,2,1,0.0,1.0,35,7,0
4087,3,4,0.0,0.0,35,8,1
4088,1,2,1.0,0.0,35,9,1
4089,1,4,1.0,0.0,35,10,1
4090,2,4,0.0,0.0,35,11,1
4091,4,2,0.0,1.0,35,12,0
4092,2,3,0.0,1.0,35,13,0
4093,1,2,1.0,0.0,35,14,0
4094,4,2,0.0,1.0,35,15,0
4095,2,3,0.0,1.0,35,16,1
4096,1,4,0.0,1.0,35,17,0
4097,3,4,0.0,0.0,35,18,0
4098,1,3,1.0,0.0,35,19,1
4099,1,4,0.0,1.0,35,20,1
4100,3,1,0.0,1.0,35,21,0
4101,2,4,0.0,0.0,35,22,1
4102,1,2,1.0,0.0,35,23,0
4103,1,3,0.0,1.0,35,24,1
4104,3,1,0.0,0.0,35,25,1
4105,2,3,0.0,0.0,35,26,0
4106,4,3,0.0,1.0,35,27,1
4107,3,2,1.0,1.0,35,28,0
4108,3,2,1.0,0.0,35,29,0
4109,4,1,0.0,1.0,35,30,0
4110,4,1,1.0,1.0,35,31,0
4111,3,4,0.0,0.0,35,32,1
4112,3,2,0.0,0.0,35,33,0
4113,4,2,0.0,1.0,35,34,0
4114,2,4,0.0,0.0,35,35,1
4115,1,2,1.0,1.0,35,36,0
4116,2,4,0.0,0.0,35,37,1
4117,3,4,0.0,0.0,35,38,1
4118,3,1,0.0,1.0,35,39,1
4119,3,2,0.0,0.0,35,40,0
4120,3,4,1.0,0.0,35,41,0
4121,1,2,1.0,1.0,35,42,0
4122,2,3,0.0,0.0,35,43,0
4123,2,4,0.0,0.0,35,44,1
4124,1,4,1.0,1.0,35,45,0
4125,1,3,1.0,0.0,35,46,1
4126,2,3,0.0,1.0,35,47,1
4127,4,1,0.0,1.0,35,48,0
4128,4,2,0.0,0.0,35,49,1
4129,4,3,0.0,1.0,35,50,0
4130,4,2,0.0,1.0,35,51,0
4131,4,3,0.0,1.0,35,52,1
4132,4,2,0.0,0.0,35,53,1
4133,2,4,0.0,0.0,35,54,0
4134,4,3,0.0,1.0,35,55,1
4135,4,2,0.0,0.0,35,56,1
4136,3,4,0.0,0.0,35,57,0
4137,3,2,1.0,1.0,35,58,1
4138,3,1,0.0,1.0,35,59,1
4139,1,4,1.0,0.0,35,60,1
4140,3,2,1.0,1.0,35,61,0
4141,2,1,0.0,1.0,35,62,1
4142,4,1,0.0,1.0,35,63,0
4143,4,1,1.0,1.0,35,64,0
4144,4,1,0.0,1.0,35,65,1
4145,2,1,0.0,1.0,35,66,0
4146,3,2,0.0,0.0,35,67,1
4147,3,1,1.0,1.0,35,68,0
4148,4,3,0.0,0.0,35,69,1
4149,4,2,0.0,0.0,35,70,0
4150,4,1,0.0,1.0,35,71,0
4151,2,1,0.0,1.0,35,72,1
4152,2,3,0.0,1.0,35,73,1
4153,4,3,0.0,1.0,35,74,0
4154,1,2,1.0,0.0,35,75,0
4155,3,1,0.0,1.0,35,76,1
4156,1,4,0.0,0.0,35,77,1
4157,3,1,1.0,1.0,35,78,0
4158,4,3,0.0,0.0,35,79,1
4159,4,2,0.0,0.0,35,80,1
4160,3,2,1.0,0.0,35,81,1
4161,3,4,0.0,0.0,35,82,0
4162,3,1,1.0,1.0,35,83,1
4163,3,2,1.0,1.0,35,84,0
4164,2,4,0.0,0.0,35,85,1
4165,1,3,0.0,1.0,35,86,0
4166,3,4,1.0,0.0,35,87,0
4167,2,4,0.0,0.0,35,88,1
4168,1,4,0.0,0.0,35,89,0
4169,3,1,1.0,1.0,35,90,0
4170,1,2,1.0,0.0,35,91,1
4171,3,2,0.0,0.0,35,92,1
4172,2,4,0.0,0.0,35,93,1
4173,1,2,1.0,1.0,35,94,0
4174,2,3,0.0,0.0,35,95,1
4175,1,2,1.0,1.0,35,96,0
4176,2,1,0.0,1.0,35,97,0
4177,1,3,1.0,1.0,35,98,0
4178,1,2,1.0,0.0,35,99,1
4179,1,3,1.0,0.0,35,100,1
4180,2,1,0.0,1.0,35,101,1
4181,2,3,0.0,1.0,35,102,0
4182,3,1,0.0,0.0,35,103,1
4183,1,3,1.0,1.0,35,104,1
4184,1,3,1.0,0.0,35,105,0
4185,4,3,0.0,0.0,35,106,1
4186,2,3,0.0,1.0,35,107,0
4187,2,1,0.0,0.0,35,108,1
4188,2,1,0.0,0.0,35,109,0
4189,4,1,0.0,0.0,35,110,0
4190,4,1,0.0,0.0,35,111,0
4191,3,4,1.0,0.0,35,112,1
4192,1,3,1.0,0.0,35,113,0
4193,2,4,0.0,0.0,35,114,1
4194,2,1,0.0,1.0,35,115,1
4195,1,4,1.0,0.0,35,116,0
4196,4,1,0.0,1.0,35,117,1
4197,4,3,0.0,0.0,35,118,0
4198,4,2,0.0,0.0,35,119,0
4199,1,4,1.0,1.0,35,120,0
4200,3,4,1.0,0.0,36,1,0
4201,4,1,0.0,0.0,36,2,0
4202,1,3,1.0,0.0,36,3,1
4203,1,4,0.0,1.0,36,4,1
4204,3,1,0.0,1.0,36,5,0
4205,2,1,0.0,1.0,36,6,0
4206,3,2,0.0,0.0,36,7,0
4207,2,4,0.0,0.0,36,8,0
4208,1,4,1.0,1.0,36,9,0
4209,3,1,0.0,1.0,36,10,1
4210,1,2,1.0,0.0,36,11,0
4211,1,3,1.0,0.0,36,12,0
4212,3,4,1.0,0.0,36,13,0
4213,3,4,0.0,0.0,36,14,1
4214,2,3,0.0,0.0,36,15,1
4215,2,3,0.0,1.0,36,16,1
4216,4,1,0.0,1.0,36,17,1
4217,3,4,0.0,0.0,36,18,1
4218,1,2,1.0,0.0,36,19,1
4219,2,3,0.0,0.0,36,20,1
4220,3,1,1.0,1.0,36,21,0
4221,3,2,1.0,1.0,36,22,0
4222,4,3,0.0,0.0,36,23,0
4223,3,4,0.0,0.0,36,24,1
4224,2,4,0.0,0.0,36,25,1
4225,4,1,0.0,1.0,36,26,1
4226,1,4,1.0,0.0,36,27,1
4227,1,3,0.0,1.0,36,28,0
4228,1,2,1.0,0.0,36,29,1
4229,4,3,0.0,0.0,36,30,1
4230,2,3,0.0,0.0,36,31,0
4231,2,1,0.0,0.0,36,32,1
4232,4,1,0.0,1.0,36,33,1
4233,4,2,0.0,1.0,36,34,0
4234,4,3,0.0,1.0,36,35,1
4235,2,4,0.0,0.0,36,36,1
4236,4,1,0.0,1.0,36,37,1
4237,2,4,0.0,0.0,36,38,1
4238,2,4,0.0,0.0,36,39,0
4239,1,4,1.0,1.0,36,40,0
4240,1,2,1.0,0.0,36,41,0
4241,3,2,0.0,0.0,36,42,1
4242,1,2,1.0,1.0,36,43,1
4243,4,1,0.0,1.0,36,44,1
4244,3,1,0.0,1.0,36,45,0
4245,1,4,1.0,0.0,36,46,1
4246,3,2,1.0,1.0,36,47,1
4247,4,1,1.0,1.0,36,48,0
4248,3,1,0.0,1.0,36,49,1
4249,2,1,0.0,1.0,36,50,1
4250,3,2,1.0,0.0,36,51,0
4251,4,1,0.0,1.0,36,52,1
4252,4,2,0.0,1.0,36,53,0
4253,1,4,0.0,1.0,36,54,0
4254,1,3,1.0,0.0,36,55,0
4255,2,1,0.0,1.0,36,56,0
4256,1,4,0.0,0.0,36,57,1
4257,4,2,0.0,1.0,36,58,1
4258,3,4,1.0,0.0,36,59,0
4259,2,3,0.0,1.0,36,60,0
4260,1,2,1.0,0.0,36,61,1
4261,2,4,0.0,0.0,36,62,1
4262,1,4,1.0,0.0,36,63,0
4263,3,2,1.0,1.0,36,64,1
4264,1,4,1.0,0.0,36,65,1
4265,4,2,0.0,1.0,36,66,1
4266,3,4,0.0,0.0,36,67,0
4267,3,1,0.0,0.0,36,68,0
4268,3,1,0.0,0.0,36,69,0
4269,3,4,1.0,0.0,36,70,0
4270,3,1,1.0,1.0,36,71,1
4271,4,3,0.0,0.0,36,72,1
4272,1,3,1.0,0.0,36,73,0
4273,1,4,0.0,0.0,36,74,1
4274,4,2,0.0,0.0,36,75,0
4275,1,2,1.0,0.0,36,76,1
4276,2,3,0.0,0.0,36,77,1
4277,4,3,0.0,1.0,36,78,1
4278,4,2,0.0,0.0,36,79,1
4279,3,4,0.0,0.0,36,80,1
4280,2,3,0.0,1.0,36,81,1
4281,4,1,0.0,0.0,36,82,1
4282,3,2,0.0,0.0,36,83,0
4283,2,1,0.0,1.0,36,84,0
4284,4,3,0.0,1.0,36,85,0
4285,2,1,0.0,1.0,36,86,0
4286,3,4,0.0,0.0,36,87,1
4287,3,2,1.0,0.0,36,88,1
4288,2,3,0.0,1.0,36,89,0
4289,2,4,0.0,0.0,36,90,0
4290,2,1,0.0,1.0,36,91,0
4291,2,1,0.0,0.0,36,92,0
4292,1,3,0.0,1.0,36,93,0
4293,1,3,1.0,0.0,36,94,0
4294,1,2,1.0,1.0,36,95,1
4295,4,2,0.0,0.0,36,96,0
4296,3,1,1.0,1.0,36,97,1
4297,2,1,0.0,1.0,36,98,0
4298,4,2,0.0,0.0,36,99,1
4299,3,1,1.0,1.0,36,100,0
4300,4,2,0.0,0.0,36,101,0
4301,1,3,1.0,0.0,36,102,1
4302,3,2,0.0,0.0,36,103,1
4303,1,3,1.0,1.0,36,104,1
4304,4,3,0.0,1.0,36,105,0
4305,2,4,0.0,0.0,36,106,1
4306,1,2,1.0,1.0,36,107,0
4307,3,2,1.0,1.0,36,108,0
4308,4,3,0.0,0.0,36,109,0
4309,2,1,0.0,1.0,36,110,0
4310,4,3,0.0,1.0,36,111,0
4311,2,3,0.0,1.0,36,112,0
4312,1,2,1.0,1.0,36,113,0
4313,4,1,1.0,1.0,36,114,0
4314,2,4,0.0,0.0,36,115,0
4315,4,2,0.0,0.0,36,116,1
4316,2,3,0.0,1.0,36,117,1
4317,4,3,0.0,1.0,36,118,1
4318,2,4,0.0,0.0,36,119,0
4319,1,3,1.0,1.0,36,120,1
4320,3,1,0.0,1.0,37,1,1
4321,1,2,1.0,1.0,37,2,1
4322,4,1,0.0,1.0,37,3,0
4323,4,3,0.0,1.0,37,4,0
4324,3,4,1.0,0.0,37,5,1
4325,1,3,1.0,0.0,37,6,0
4326,3,2,1.0,1.0,37,7,1
4327,3,4,1.0,0.0,37,8,0
4328,2,3,0.0,1.0,37,9,1
4329,3,2,1.0,0.0,37,10,0
4330,1,2,1.0,0.0,37,11,0
4331,2,1,0.0,1.0,37,12,0
4332,3,4,0.0,0.0,37,13,1
4333,3,1,0.0,1.0,37,14,0
4334,2,4,0.0,0.0,37,15,0
4335,2,4,0.0,0.0,37,16,1
4336,4,3,0.0,0.0,37,17,0
4337,1,3,1.0,0.0,37,18,1
4338,4,2,0.0,1.0,37,19,1
4339,2,4,0.0,0.0,37,20,1
4340,1,4,0.0,0.0,37,21,0
4341,1,3,1.0,0.0,37,22,1
4342,1,2,1.0,0.0,37,23,0
4343,1,3,1.0,0.0,37,24,0
4344,2,3,0.0,1.0,37,25,1
4345,3,1,0.0,0.0,37,26,1
4346,3,2,0.0,0.0,37,27,0
4347,2,4,0.0,0.0,37,28,0
4348,4,2,0.0,0.0,37,29,0
4349,3,1,1.0,1.0,37,30,0
4350,4,2,0.0,0.0,37,31,1
4351,4,2,0.0,0.0,37,32,1
4352,1,2,1.0,0.0,37,33,0
4353,4,1,1.0,1.0,37,34,0
4354,3,2,1.0,1.0,37,35,1
4355,1,2,1.0,0.0,37,36,0
4356,3,1,1.0,1.0,37,37,0
4357,2,1,0.0,1.0,37,38,1
4358,3,1,0.0,0.0,37,39,1
4359,1,3,0.0,1.0,37,40,1
4360,3,1,1.0,1.0,37,41,1
4361,3,2,0.0,0.0,37,42,1
4362,3,1,0.0,1.0,37,43,0
4363,1,4,1.0,0.0,37,44,1
4364,4,3,0.0,0.0,37,45,1
4365,1,3,1.0,0.0,37,46,1
4366,2,1,0.0,1.0,37,47,1
4367,4,1,0.0,0.0,37,48,0
4368,2,4,0.0,0.0,37,49,1
4369,3,2,0.0,0.0,37,50,0
4370,4,3,0.0,1.0,37,51,1
4371,3,2,0.0,0.0,37,52,0
4372,1,4,1.0,1.0,37,53,1
4373,4,1,0.0,1.0,37,54,1
4374,2,4,0.0,0.0,37,55,1
4375,4,1,1.0,1.0,37,56,0
4376,2,1,0.0,0.0,37,57,1
4377,4,1,0.0,1.0,37,58,1
4378,4,3,0.0,1.0,37,59,0
4379,1,4,0.0,1.0,37,60,1
4380,4,3,0.0,0.0,37,61,0
4381,4,2,0.0,1.0,37,62,0
4382,2,3,0.0,0.0,37,63,0
4383,2,3,0.0,0.0,37,64,1
4384,1,2,1.0,1.0,37,65,0
4385,1,3,1.0,1.0,37,66,1
4386,1,3,0.0,1.0,37,67,0
4387,4,2,0.0,0.0,37,68,0
4388,3,4,0.0,0.0,37,69,1
4389,1,2,1.0,0.0,37,70,1
4390,1,4,0.0,1.0,37,71,1
4391,4,2,0.0,0.0,37,72,0
4392,2,1,0.0,1.0,37,73,1
4393,4,2,0.0,1.0,37,74,1
4394,1,4,1.0,0.0,37,75,0
4395,2,4,0.0,0.0,37,76,0
4396,3,4,0.0,0.0,37,77,0
4397,2,4,0.0,0.0,37,78,1
4398,4,1,0.0,0.0,37,79,0
4399,1,2,1.0,1.0,37,80,1
4400,1,3,1.0,1.0,37,81,0
4401,2,4,0.0,0.0,37,82,1
4402,2,4,0.0,0.0,37,83,1
4403,1,3,1.0,0.0,37,84,1
4404,1,4,1.0,1.0,37,85,1
4405,3,4,0.0,0.0,37,86,1
4406,4,3,0.0,0.0,37,87,1
4407,1,2,1.0,1.0,37,88,0
4408,3,4,1.0,0.0,37,89,0
4409,2,1,0.0,0.0,37,90,0
4410,2,1,0.0,1.0,37,91,0
4411,2,3,0.0,1.0,37,92,1
4412,4,1,0.0,1.0,37,93,1
4413,2,3,0.0,1.0,37,94,1
4414,2,1,0.0,1.0,37,95,1
4415,3,4,1.0,0.0,37,96,1
4416,4,3,0.0,1.0,37,97,0
4417,2,3,0.0,0.0,37,98,1
4418,2,1,0.0,1.0,37,99,1
4419,3,4,0.0,0.0,37,100,1
4420,4,3,0.0,1.0,37,101,0
4421,3,2,1.0,0.0,37,102,0
4422,4,3,0.0,1.0,37,103,1
4423,3,1,0.0,1.0,37,104,1
4424,1,4,0.0,0.0,37,105,1
4425,2,3,0.0,0.0,37,106,1
4426,4,1,0.0,1.0,37,107,0
4427,3,4,0.0,0.0,37,108,1
4428,1,4,1.0,0.0,37,109,1
4429,2,3,0.0,1.0,37,110,1
4430,1,2,1.0,0.0,37,111,1
4431,4,1,0.0,1.0,37,112,1
4432,4,2,0.0,1.0,37,113,0
4433,1,4,1.0,0.0,37,114,0
4434,3,2,1.0,1.0,37,115,0
4435,2,3,0.0,1.0,37,116,1
4436,3,1,1.0,1.0,37,117,1
4437,4,2,0.0,0.0,37,118,1
4438,3,2,1.0,1.0,37,119,0
4439,2,1,0.0,1.0,37,120,0
4440,1,3,1.0,0.0,38,1,1
4441,3,1,0.0,1.0,38,2,1
4442,3,1,1.0,1.0,38,3,1
4443,3,4,0.0,0.0,38,4,1
4444,3,2,1.0,0.0,38,5,1
4445,2,1,0.0,1.0,38,6,1
4446,2,3,0.0,1.0,38,7,0
4447,3,1,1.0,1.0,38,8,1
4448,2,3,0.0,1.0,38,9,1
4449,1,3,1.0,0.0,38,10,1
4450,3,4,0.0,0.0,38,11,0
4451,4,2,0.0,0.0,38,12,0
4452,4,1,0.0,0.0,38,13,0
4453,2,4,0.0,0.0,38,14,0
4454,1,3,1.0,0.0,38,15,0
4455,1,4,1.0,1.0,38,16,1
4456,3,4,0.0,0.0,38,17,1
4457,2,3,0.0,0.0,38,18,1
4458,2,4,0.0,0.0,38,19,1
4459,1,4,1.0,0.0,38,20,1
4460,3,1,1.0,1.0,38,21,0
4461,3,1,1.0,1.0,38,22,0
4462,4,2,0.0,0.0,38,23,0
4463,2,3,0.0,0.0,38,24,0
4464,3,2,0.0,0.0,38,25,0
4465,3,2,0.0,0.0,38,26,1
4466,2,3,0.0,1.0,38,27,0
4467,3,4,1.0,0.0,38,28,0
4468,1,3,1.0,0.0,38,29,1
4469,4,3,0.0,1.0,38,30,0
4470,4,1,0.0,1.0,38,31,0
4471,3,2,1.0,1.0,38,32,1
4472,3,2,1.0,1.0,38,33,1
4473,3,4,0.0,0.0,38,34,0
4474,2,1,0.0,1.0,38,35,0
4475,4,3,0.0,1.0,38,36,0
4476,2,4,0.0,0.0,38,37,1
4477,4,2,0.0,0.0,38,38,0
4478,1,2,1.0,0.0,38,39,1
4479,4,1,0.0,1.0,38,40,1
4480,3,4,1.0,0.0,38,41,0
4481,2,3,0.0,1.0,38,42,1
4482,1,3,1.0,1.0,38,43,0
4483,3,1,0.0,1.0,38,44,1
4484,2,1,0.0,0.0,38,45,0
4485,3,2,1.0,1.0,38,46,0
4486,1,2,1.0,0.0,38,47,1
4487,4,2,0.0,1.0,38,48,1
4488,2,3,0.0,1.0,38,49,0
4489,3,2,1.0,1.0,38,50,1
4490,4,1,1.0,1.0,38,51,0
4491,4,3,0.0,0.0,38,52,0
4492,1,2,1.0,0.0,38,53,1
4493,1,4,0.0,1.0,38,54,0
4494,2,4,0.0,0.0,38,55,1
4495,4,1,1.0,1.0,38,56,0
4496,3,4,0.0,0.0,38,57,0
4497,1,2,1.0,1.0,38,58,1
4498,3,2,1.0,0.0,38,59,0
4499,1,4,0.0,1.0,38,60,1
4500,2,3,0.0,1.0,38,61,1
4501,1,2,1.0,0.0,38,62,0
4502,4,2,0.0,0.0,38,63,1
4503,1,4,0.0,0.0,38,64,0
4504,4,3,0.0,1.0,38,65,0
4505,4,2,0.0,0.0,38,66,1
4506,4,1,0.0,1.0,38,67,0
4507,1,3,1.0,1.0,38,68,0
4508,1,4,1.0,0.0,38,69,0
4509,1,2,1.0,0.0,38,70,0
4510,4,3,0.0,1.0,38,71,1
4511,1,4,0.0,0.0,38,72,1
4512,2,1,0.0,1.0,38,73,0
4513,1,4,1.0,0.0,38,74,0
4514,3,4,1.0,0.0,38,75,0
4515,2,4,0.0,0.0,38,76,0
4516,3,1,0.0,0.0,38,77,1
4517,4,3,0.0,0.0,38,78,0
4518,3,1,0.0,1.0,38,79,1
4519,3,1,0.0,1.0,38,80,1
4520,1,2,1.0,1.0,38,81,0
4521,1,3,1.0,0.0,38,82,1
4522,2,1,0.0,0.0,38,83,0
4523,2,4,0.0,0.0,38,84,0
4524,1,2,1.0,1.0,38,85,1
4525,1,3,0.0,1.0,38,86,0
4526,2,4,0.0,0.0,38,87,0
4527,2,4,0.0,0.0,38,88,1
4528,1,2,1.0,1.0,38,89,1
4529,3,4,1.0,0.0,38,90,1
4530,4,3,0.0,1.0,38,91,1
4531,2,3,0.0,0.0,38,92,1
4532,1,3,0.0,1.0,38,93,1
4533,4,2,0.0,1.0,38,94,0
4534,2,1,0.0,1.0,38,95,1
4535,3,1,0.0,0.0,38,96,0
4536,3,4,0.0,0.0,38,97,0
4537,4,3,0.0,0.0,38,98,1
4538,1,4,1.0,0.0,38,99,0
4539,4,2,0.0,1.0,38,100,1
4540,4,2,0.0,1.0,38,101,0
4541,4,1,0.0,0.0,38,102,0
4542,4,1,0.0,1.0,38,103,1
4543,2,3,0.0,0.0,38,104,0
4544,1,3,1.0,0.0,38,105,0
4545,2,4,0.0,0.0,38,106,0
4546,2,1,0.0,1.0,38,107,1
4547,4,1,0.0,1.0,38,108,1
4548,4,3,0.0,0.0,38,109,0
4549,3,2,0.0,0.0,38,110,1
4550,3,2,0.0,0.0,38,111,1
4551,1,2,1.0,0.0,38,112,1
4552,2,1,0.0,1.0,38,113,1
4553,4,2,0.0,0.0,38,114,1
4554,1,4,1.0,1.0,38,115,0
4555,4,3,0.0,1.0,38,116,0
4556,2,1,0.0,1.0,38,117,1
4557,2,4,0.0,0.0,38,118,0
4558,2,1,0.0,1.0,38,119,0
4559,4,1,0.0,1.0,38,120,0
4560,1,3,0.0,1.0,39,1,0
4561,3,4,0.0,0.0,39,2,0
4562,3,4,0.0,0.0,39,3,0
4563,1,4,0.0,0.0,39,4,1
4564,1,2,1.0,1.0,39,5,0
4565,3,2,1.0,0.0,39,6,0
4566,3,4,1.0,0.0,39,7,1
4567,1,4,0.0,0.0,39,8,1
4568,1,2,1.0,1.0,39,9,0
4569,4,1,1.0,1.0,39,10,0
4570,3,1,1.0,1.0,39,11,0
4571,4,1,0.0,1.0,39,12,0
4572,2,4,0.0,0.0,39,13,1
4573,3,2,1.0,1.0,39,14,1
4574,2,1,0.0,0.0,39,15,0
4575,2,3,0.0,0.0,39,16,1
4576,1,3,1.0,1.0,39,17,1
4577,3,4,0.0,0.0,39,18,0
4578,4,3,0.0,0.0,39,19,1
4579,4,2,0.0,0.0,39,20,1
4580,4,2,0.0,0.0,39,21,0
4581,2,3,0.0,1.0,39,22,0
4582,1,2,1.0,1.0,39,23,0
4583,2,1,0.0,1.0,39,24,0
4584,1,4,1.0,0.0,39,25,1
4585,2,4,0.0,0.0,39,26,1
4586,1,3,0.0,1.0,39,27,1
4587,3,1,0.0,1.0,39,28,1
4588,4,3,0.0,1.0,39,29,0
4589,2,3,0.0,0.0,39,30,1
4590,4,3,0.0,0.0,39,31,1
4591,1,4,1.0,1.0,39,32,1
4592,3,1,1.0,1.0,39,33,0
4593,2,1,0.0,1.0,39,34,0
4594,2,4,0.0,0.0,39,35,1
4595,2,3,0.0,1.0,39,36,1
4596,3,1,0.0,1.0,39,37,1
4597,1,3,1.0,0.0,39,38,0
4598,3,1,0.0,0.0,39,39,1
4599,3,1,0.0,1.0,39,40,0
4600,4,2,0.0,1.0,39,41,1
4601,3,2,1.0,1.0,39,42,1
4602,4,2,0.0,0.0,39,43,1
4603,1,4,0.0,1.0,39,44,1
4604,1,2,1.0,0.0,39,45,0
4605,3,2,1.0,1.0,39,46,0
4606,3,1,0.0,1.0,39,47,0
4607,1,3,1.0,0.0,39,48,0
4608,2,4,0.0,0.0,39,49,0
4609,2,1,0.0,0.0,39,50,1
4610,4,1,1.0,1.0,39,51,1
4611,1,4,0.0,1.0,39,52,1
4612,4,1,0.0,1.0,39,53,1
4613,3,2,1.0,1.0,39,54,1
4614,2,3,0.0,1.0,39,55,0
4615,1,2,1.0,0.0,39,56,1
4616,2,4,0.0,0.0,39,57,0
4617,1,2,1.0,0.0,39,58,0
4618,3,2,1.0,0.0,39,59,0
4619,1,2,1.0,0.0,39,60,1
4620,4,1,0.0,0.0,39,61,0
4621,2,3,0.0,1.0,39,62,1
4622,3,4,0.0,0.0,39,63,0
4623,4,1,0.0,1.0,39,64,1
4624,2,4,0.0,0.0,39,65,0
4625,2,4,0.0,0.0,39,66,1
4626,1,3,1.0,1.0,39,67,1
4627,2,1,0.0,1.0,39,68,0
4628,4,2,0.0,0.0,39,69,1
4629,1,2,1.0,1.0,39,70,1
4630,4,3,0.0,1.0,39,71,1
4631,2,3,0.0,1.0,39,72,1
4632,4,3,0.0,1.0,39,73,0
4633,2,4,0.0,0.0,39,74,1
4634,2,1,0.0,1.0,39,75,0
4635,2,1,0.0,1.0,39,76,0
4636,3,4,1.0,0.0,39,77,0
4637,1,3,1.0,0.0,39,78,0
4638,3,2,0.0,0.0,39,79,1
4639,4,2,0.0,1.0,39,80,1
4640,3,1,1.0,1.0,39,81,1
4641,1,3,1.0,0.0,39,82,0
4642,1,2,1.0,0.0,39,83,1
4643,3,4,0.0,0.0,39,84,0
4644,2,1,0.0,1.0,39,85,1
4645,3,1,0.0,0.0,39,86,1
4646,4,2,0.0,1.0,39,87,1
4647,4,3,0.0,0.0,39,88,0
4648,4,2,0.0,0.0,39,89,1
4649,2,3,0.0,1.0,39,90,0
4650,2,3,0.0,0.0,39,91,1
4651,2,4,0.0,0.0,39,92,1
4652,1,3,1.0,0.0,39,93,0
4653,3,1,1.0,1.0,39,94,1
4654,3,2,0.0,0.0,39,95,1
4655,1,4,1.0,0.0,39,96,0
4656,3,2,0.0,0.0,39,97,1
4657,1,4,1.0,0.0,39,98,1
4658,2,4,0.0,0.0,39,99,0
4659,2,1,0.0,1.0,39,100,0
4660,4,1,0.0,1.0,39,101,1
4661,4,3,0.0,1.0,39,102,1
4662,4,1,0.0,1.0,39,103,0
4663,3,2,0.0,0.0,39,104,1
4664,3,4,0.0,0.0,39,105,0
4665,4,2,0.0,1.0,39,106,0
4666,4,3,0.0,0.0,39,107,1
4667,1,4,1.0,0.0,39,108,0
4668,1,4,1.0,1.0,39,109,0
4669,4,3,0.0,1.0,39,110,1
4670,4,2,0.0,0.0,39,111,0
4671,3,4,1.0,0.0,39,112,1
4672,4,1,0.0,0.0,39,113,1
4673,2,3,0.0,0.0,39,114,1
4674,2,1,0.0,1.0,39,115,1
4675,3,4,1.0,0.0,39,116,1
4676,4,3,0.0,1.0,39,117,0
4677,4,1,0.0,1.0,39,118,0
4678,1,3,1.0,0.0,39,119,0
4679,1,2,1.0,0.0,39,120,0
4680,1,2,1.0,0.0,40,1,1
4681,1,2,1.0,0.0,40,2,0
4682,4,2,0.0,1.0,40,3,1
4683,3,2,1.0,1.0,40,4,1
4684,3,1,1.0,1.0,40,5,1
4685,2,3,0.0,1.0,40,6,0
4686,1,3,1.0,0.0,40,7,0
4687,2,3,0.0,1.0,40,8,0
4688,3,1,0.0,1.0,40,9,1
4689,4,2,0.0,1.0,40,10,0
4690,1,3,1.0,0.0,40,11,0
4691,3,4,0.0,0.0,40,12,1
4692,1,4,1.0,0.0,40,13,0
4693,2,1,0.0,0.0,40,14,0
4694,4,1,1.0,1.0,40,15,0
4695,3,1,0.0,0.0,40,16,1
4696,3,4,0.0,0.0,40,17,1
4697,3,2,0.0,0.0,40,18,0
4698,4,1,0.0,1.0,40,19,1
4699,4,1,0.0,1.0,40,20,1
4700,2,1,0.0,1.0,40,21,0
4701,1,4,1.0,1.0,40,22,1
4702,3,4,1.0,0.0,40,23,0
4703,2,4,0.0,0.0,40,24,1
4704,2,4,0.0,0.0,40,25,1
